Area,Year,"Stock, cattle","Stock, goat & sheep","Stock, pig","Stock, birds","Slaughtered, cattle","Slaughtered, goat & sheep","Slaughtered, pig","Slaughtered, birds","Meat Production, cattle","Meat Production, goat & sheep","Meat Production, pig","Meat Production, birds","Egg Production, birds","Milk Production, cow","Meat Yield, cattle","Meat Yield, goat & sheep","Meat Yield, pig","Meat Yield, birds","Aquatic, total","Aquatic, animals","Marine, total","Marine, capture","Marine, aquac.",Marine Fish,Marine Crustaceans,Marine Molluscs,Marine Plants,"Marine, others","Freshwater, total","Freshwater, capture","Freshwater, aquac.",Freshwater Fish,Freshwater Crustaceans,Freshwater Molluscs,"Freshwater, others"
Henan,2007,1030.76,1940.85,4185.531349,40025.90638674033,547.54,2140.35,4488.8,68605.01,82.111,25.298,338.9816,92.04010545015359,336.7247869,215.6129,149.96347298827484,11.819562221132058,75.51719836036357,1.34159451984853,45.6794,45.6794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6794,2.6548,43.0246,43.8096,1.4539,0.1216,4.0169999999999995
Hubei,2007,313.7611422,304.8700685,2290.582803,21014.341657458564,109.59,396.25,3131.204455,36018.9,15.74186796,6.0911392520000005,236.940923,48.322758850972214,110.2898893,15.5113,143.64328825622778,15.371960257413251,75.67085650432239,1.34159451984853,298.0434,298.0434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0434,36.3925,261.6509,266.4701,25.5016,3.7979,0.5082
Hunan,2007,407.69788,501.6400215,3772.0,19137.53794475138,127.3,648.52,4816.7,32802.03,14.60483337,10.29862666,348.48400000000015,44.00702368790707,85.61602877,7.6726,114.7276776904949,15.880199006969718,72.34911869122017,1.34159451984853,170.0888,170.0888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0888,15.4493,154.6395,162.3367,2.7645,3.0460000000000003,0.2943
Guangdong,2007,221.6477139,35.5,2275.088216,59675.53432044199,45.86,41.6,3213.88254,102284.77,5.328467198999999,0.745386122,235.3678094,137.22468689596732,29.80283347,12.6334,116.18986478412559,17.917935625,73.2347266804592,1.34159451984853,664.3357,660.0144,373.1201,150.1581,222.96200000000002,135.0432,51.5166,172.0298,4.3213,10.2092,291.2156,11.8306,279.385,254.2466,27.134,6.6411,2.2738
Guangxi,2007,396.81,155.11,2169.47092,37653.17940331492,125.39,176.04,2767.25,64538.12,11.6521,2.6708,206.1571,86.58398811332681,16.82425843,6.9518,92.92686817130553,15.171551920018178,74.49890685698799,1.34159451984853,246.05599999999998,246.0341,143.3236,66.9591,76.3645,41.2014,26.2039,67.6611,0.0219,8.2353,102.7324,10.1262,92.6062,98.3585,1.3499,1.8096,1.9416
Hainan,2007,78.14,55.21,323.44413010000005,5851.401016574586,21.99,69.82,401.68,10029.39,2.0168,0.9403,32.5747,13.455374661423647,2.167727372,0.1428,91.71441564347431,13.467487825837871,81.09614618601873,1.34159451984853,132.2724,128.8902,108.0586,90.7114,17.3472,76.8495,16.4845,4.4609,3.3822,6.8815,24.2138,1.807,22.4068,23.1488,0.1323,0.247,3.1939
Chongqing,2007,94.44,121.33,1422.924194,7583.083491712708,36.53,131.5,1783.21,12997.52,4.1753,1.5985,130.2664,17.437401603621666,32.34992471,8.7095,114.29783739392279,12.155893536121674,73.0516316081673,1.34159451984853,18.526,18.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.526,0.9834,17.5426,17.7526,0.0652,0.0793,1.2144
Sichuan,2007,985.006128,1710.453998,5295.8,29968.68490607735,248.41,1542.25,6010.7,51366.78,28.59958944,23.79678743,408.4658,68.91339055026508,145.2184672,64.9821,115.13058830159815,15.429915662181877,67.95644434092534,1.34159451984853,91.0526,91.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0526,6.2209,84.8317,89.1702,0.5513,0.5891,0.6857
Guizhou,2007,513.091513,222.3476916,1548.7,4009.9062099447515,75.19,162.19,1445.4,6873.04,9.465193418,2.781644345,125.6337596,9.22083279869974,10.34589699,4.0636,125.8836736002128,17.150529286639127,86.91971744845716,1.34159451984853,7.6798,7.6798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6798,1.1275,6.5523,7.5051,0.1316,0.0,0.6289
Yunnan,2007,725.6670501,825.82,2457.600546,8690.874165745858,225.91,595.84,2536.1,14896.29,24.77472313,10.187,203.59924,19.98478103007446,17.95134,42.3467,109.66634115355674,17.0968716433942,80.28044635463901,1.34159451984853,23.6587,23.6587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6587,2.1228,21.5359,23.2066,0.3914,0.0,0.742
Xizang,2007,622.3114199,1707.091432,25.464272,66.64468508287294,116.59,526.89,15.33548939,114.23,14.18659792,8.179046733,1.209,0.15325034200229756,0.284831581,22.9815,121.67937147268205,15.523252923760177,78.83674066432908,1.34159451984853,0.0528,0.0528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528,0.0,0.0,0.0,0.0,0.0,0.0
Shaanxi,2007,166.0,667.5387400000002,851.6,2949.011270718232,53.46,468.37,992.2,5054.65,7.585161518,7.002519463,70.15396603,6.781290739752372,43.29250539,149.0222,141.88480205761317,14.950828325896193,70.70546868574884,1.34159451984853,5.0323,5.0323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0323,0.3642,4.6681,5.0067,0.0,0.0,0.0
Gansu,2007,415.25,1594.39,561.9738109,2007.835226519337,138.42,957.44,594.3,3441.46,14.5,14.6,41.8,4.617043876277922,12.36437903,34.6925,104.75364831671725,15.248997326203208,70.33484772000672,1.34159451984853,1.1449,1.1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1449,0.0741,1.0708,1.1421,0.0,0.0,0.0
Qinghai,2007,447.11,1497.08,88.78388992,125.55314917127072,92.66,542.59,105.25,215.2,14.52,8.6814,7.5777,0.28871114067140363,1.257998342,24.9826,156.7019210015109,15.99992627951123,71.99714964370546,1.34159451984853,0.1524,0.1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1524,0.0,0.1471,0.1444,0.0,0.0,0.0
Ningxia,2007,96.6,385.2,82.63637159999998,650.7060331491713,45.6,329.3,115.3,1115.32,6.5,5.7,8.3,1.4963071998774624,5.653864112000001,77.4546,142.5438596491228,17.30944427573641,71.98612315698179,1.34159451984853,7.0439,7.0439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0439,0.0,7.0286,6.9764,0.0675,0.0,0.0
Xinjiang,2007,376.51752,3835.227,137.2153811,2823.971535911602,200.01,3008.8,221.92556,4840.33,31.44256,60.5479673,17.54724,6.493760202258435,21.3100955,196.2268,157.20493975301235,20.12362646237703,79.06813437803198,1.34159451984853,8.7746,8.7746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7746,1.1171,7.6575,8.6309,0.0817,0.0,0.0
Beijing,2008,23.02,73.2,179.82,7003.281510954939,11.9,89.98,292.69,11982.98,2.1289,1.4509999999999998,22.3094,16.076300299454537,15.2409,66.3835,178.89915966386553,16.125805734607688,76.22194130308519,1.34159451984853,6.1,6.1,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.4,5.0,5.3,0.0,0.0,0.0
Tianjin,2008,26.01,37.28,180.26,3522.9785035138484,21.83,63.88,301.12,6028.0,3.6789,1.4422,23.4799,8.087131765646937,19.6898,69.7536,168.52496564360973,22.57670632435817,77.97522582359193,1.34159451984853,32.3,32.3,3.9,2.4,1.4,1.1,1.5,0.5,0.0,0.3,28.4,0.9,27.5,23.7,4.5,0.1,0.1
Hebei,2008,449.008047,1616.9577,2015.174495,31501.278022943363,354.09,1946.15,3230.77656,53900.33,56.83121811,26.47966272,245.7751441,72.31238734602732,410.9983673,504.5118658,160.49935923070407,13.606177694422321,76.07308631086515,1.34159451984853,96.6,96.6,54.9,25.3,29.6,16.5,8.0,27.9,0.0,2.5,41.7,8.1,33.6,38.6,2.5,0.3,0.4
Shanxi,2008,93.8,744.0,452.2,3416.318985117817,30.2,366.3,584.7,5845.5,4.228,5.05494,45.43119,7.842290765774583,61.5992,68.1775,139.99999999999997,13.799999999999999,77.69999999999999,1.34159451984853,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.1,3.0,3.1,0.0,0.0,0.0
Neimenggu,2008,687.98,5125.27,644.39,5114.537226126498,267.76,5183.7,833.12,8751.24,43.0902,84.8436,64.6838,11.740615625879249,45.5466,912.2349,160.92844338213328,16.367382371665023,77.64043595160362,1.34159451984853,9.8,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,2.8,7.0,9.6,0.1,0.0,0.1
Liaoning,2008,325.1,678.7,1584.0,38340.15192228193,254.0,676.4,2493.0,65602.0,37.7,7.34,210.0,88.01128369110327,254.2,101.2,148.42519685039372,10.85156712004731,84.2358604091456,1.34159451984853,377.7,353.0,316.1,114.0,202.1,57.6,23.3,169.6,24.7,29.8,61.5,3.7,57.8,57.2,3.7,0.0,0.6
Jilin,2008,460.9,406.6,976.5,21754.567589913186,271.3,282.5,1271.8,37223.2,39.9679,3.5058,104.5897728,49.938441131225794,87.1,39.740274,147.3199410246959,12.409911504424779,82.2375945903444,1.34159451984853,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.0,13.5,15.4,0.1,0.0,0.0
Heilongjiang,2008,518.85,849.1782881000001,1286.04,9571.888176932616,210.7,635.08,1344.0,16378.0,32.602,10.46972583,96.61154965,21.972635046079223,93.68,508.3598,154.73184622686284,16.485680276500595,71.88359348958333,1.34159451984853,35.6,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,4.2,31.4,35.1,0.5,0.0,0.0
Shanghai,2008,6.11,23.92,162.52,2605.478715378255,0.02,42.57,258.22,4458.11,0.0,0.5445,17.34,5.980975944881929,6.2043,23.286,0.0,12.790697674418604,67.15204089536053,1.34159451984853,32.3,32.3,17.7,17.7,0.0,0.9,1.0,0.0,0.0,0.1,14.6,0.4,14.2,8.5,6.1,0.0,0.1
Jiangsu,2008,34.26,410.69,1716.23,39876.35289375775,15.95,649.36,2604.3,68230.52,2.9675,7.0029,194.9252,91.53769171841553,172.0958,61.05,186.0501567398119,10.784310705925835,74.84744461083592,1.34159451984853,425.0,422.4,125.3,57.8,67.4,39.0,16.4,60.3,2.6,5.7,299.8,32.2,267.6,218.1,69.1,9.2,3.3
Zhejiang,2008,20.6573,111.35,1161.85,15978.56017465895,6.92,107.07,1888.98,27340.15,0.9824,1.844336738,126.8544763,36.67939541183679,41.43241066,22.5099,141.96531791907515,17.225522910245637,67.155012917024,1.34159451984853,418.8,415.3,337.6,254.5,83.1,167.0,67.2,67.8,3.5,11.9,81.2,8.1,73.1,53.1,13.1,3.6,11.4
Anhui,2008,144.52,560.28,1432.43,34361.617465895,117.63,944.77,2527.35,58794.52,17.109901999999998,13.415734,217.39308,78.8784058291248,112.0919,18.0937,145.4552580124118,14.200000000000001,86.01621461214314,1.34159451984853,172.3,172.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.3,31.0,141.3,135.5,24.7,8.8,3.4
Fujian,2008,70.8329,96.5864,1324.09,11640.591907813145,21.28,120.58,1840.126116,19917.66,2.1402,1.6482,136.603336,26.721423504206275,33.023875,14.4881,100.57330827067669,13.668933488140654,74.23585525591227,1.34159451984853,542.0,490.7,476.1,198.3,277.8,154.0,34.1,210.0,51.3,11.8,65.9,7.6,58.3,55.8,4.1,4.7,1.4
Jiangxi,2008,239.4,61.1,1508.7,21154.644326167836,120.0,75.4,2536.9,36196.7,10.5793,1.150580195,198.0787,48.56129435660129,40.0242,11.1893,88.16083333333333,15.25968428381963,78.07903346604122,1.34159451984853,190.4,190.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.4,24.1,166.3,169.4,10.2,6.9,3.9
Shandong,2008,522.4882875,2142.881997,2725.800875,89353.83912773873,458.24,3098.8,3916.73677,152889.08,70.67421201,33.2104523,321.3423704,205.11515187268344,364.9835422,230.5127929,154.22968752182265,10.71719772169872,82.04339205567803,1.34159451984853,730.3,679.1999999999998,609.5,248.1,361.4,169.4,46.6,300.1,51.1,32.5,120.8,13.0,107.9,112.6,7.3,0.6,0.3
Henan,2008,1051.0,2038.0,4462.0,43832.67879288962,560.0,2220.0,4847.9,75000.0,84.1,26.5,367.1,100.61958898863975,371.7,279.1,150.17857142857142,11.936936936936936,75.72350914829103,1.34159451984853,50.6,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6,3.0,47.6,48.4,1.7,0.2,0.3
Hubei,2008,317.5,376.2096645,2462.4,23113.73129392311,112.4,461.23,3498.3,39548.8,16.0927,7.297184822999999,260.3823,53.058453346585544,124.0955,15.5113,143.17348754448398,15.82114091234308,74.43109510333589,1.34159451984853,313.4,313.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.4,30.3,283.1,276.5,31.3,3.2,2.4
Hunan,2008,415.9,503.1449416,3915.3,20320.82988838363,130.0,655.01,5153.1,34770.0,14.6106,10.56639096,370.2334476,46.64724145513338,87.4694,7.6726,112.38923076923076,16.131648310712812,71.8467422716423,1.34159451984853,178.6,178.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.6,16.0,162.6,170.0,3.1,3.3,2.2
Guangdong,2008,230.9,36.2931,2380.3772,63664.5054723026,49.57,44.7,3467.78,108933.29,5.7598,0.815452417,253.9619,146.14430489307065,32.3512,12.958,116.19527940286464,18.242783378076062,73.23472077236734,1.34159451984853,680.4,674.4,376.8,153.8,223.0,131.7,50.7,166.6,6.0,13.4,303.6,12.5,291.1,266.0,25.2,6.7,5.7
Guangxi,2008,421.82,176.44,2307.0,40735.84159260024,133.67,190.85,2935.0,69701.15,12.4514,2.922234432,218.3594,93.51068086714035,17.9357,7.5042,93.15029550385277,15.311681592873986,74.39843270868825,1.34159451984853,250.0,250.0,144.1,66.5,77.6,42.8,26.4,66.1,0.0,7.9,105.9,10.6,95.4,101.8,1.2,1.7,1.2
Hainan,2008,86.72,70.79,416.25,6580.284471889209,24.2,78.25,445.24,11259.21,2.194013,1.039552,36.889962,15.105294433823767,3.109513,0.2363,90.66169421487604,13.285009584664538,82.85410565088492,1.34159451984853,139.4,136.20000000000002,110.9,93.9,17.0,84.5,13.4,3.6,3.2,6.2,28.5,2.0,26.5,27.3,0.2,0.2,0.9
Chongqing,2008,103.61,129.53,1566.47,9563.536590533276,41.02,149.61,1898.67,16363.71,5.1886,1.7823275,140.6538,21.953463660390586,41.2941,7.7842,126.48951730862993,11.91315754294499,74.08017190981055,1.34159451984853,19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,1.0,18.1,18.9,0.1,0.1,0.0
Sichuan,2008,986.97,1720.80324,5325.8,31521.60469718892,249.64,1557.72,6431.449000000001,53935.11,28.67644880000001,23.998307,436.2414744,72.35904800342763,143.0147,66.076422,114.87120974202857,15.406046657935956,67.82942294963388,1.34159451984853,95.2,95.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.2,5.8,89.4,93.2,0.6,0.5,0.9
Guizhou,2008,523.380768,231.241608,1587.468135,4378.650837122778,84.25,178.46,1561.0698,7492.1,10.21949207,3.037186799,134.6013491,10.051360302157173,10.815,4.2668,121.29960913946587,17.018865846688332,86.22378647002203,1.34159451984853,7.8,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,1.1,6.7,7.6,0.1,0.0,0.0
Yunnan,2008,706.43,843.27,2669.03,9670.710412360479,236.21,651.92,2701.73,16547.09,26.1248,11.4738,219.5805,22.199485263440412,19.4116,44.6705,110.59988992845349,17.600012271444353,81.27403552538559,1.34159451984853,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2.4,23.1,25.0,0.4,0.0,0.0
Xizang,2008,644.49,1677.86,30.56,60.50662980570483,123.35,520.07,14.59,103.53,14.18659792,8.281032000000002,1.209,0.1388952806399183,0.284831581,22.9815,115.0109276043778,15.922918068721518,82.86497601096642,1.34159451984853,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Shaanxi,2008,166.0,681.5570535,880.7,3287.614551467548,53.46,496.49,1034.78,5625.28,7.585161518,7.366650475,73.47,7.546844820613538,48.2,149.0222,141.88480205761317,14.837459918628774,71.00059916117436,1.34159451984853,5.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.4,4.8,5.2,0.0,0.0,0.0
Gansu,2008,423.61,1675.01,564.81,1928.9885283174863,139.37,959.31,596.08,3300.6,14.77,15.35,42.92,4.428066872212058,11.88,34.6925,105.97689603214465,16.00108411253922,72.00375788484767,1.34159451984853,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.1,1.1,1.2,0.0,0.0,0.0
Qinghai,2008,445.35,1499.400474,107.21,187.49282244729227,92.11,542.02,123.58,320.81,7.2767,8.6723,8.7409,0.4303969379126069,1.3903,25.2757,79.0001085658452,15.999963100992584,70.73070076064087,1.34159451984853,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0
Ningxia,2008,93.4,461.7,89.0,692.4978813559322,47.7,341.9,118.0,1184.9,6.8261,5.87544,8.4502,1.5896553465685233,6.4448,89.22029,143.10482180293502,17.18467388125183,71.61186440677966,1.34159451984853,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,7.5,7.5,0.1,0.0,0.0
Xinjiang,2008,335.98,3025.68,176.95,2648.738647168251,207.31,2842.26,265.52,4532.13,32.42,45.96814998,22.29,6.080280771241119,24.89,137.35876000000002,156.38415898895374,16.173098161322326,83.94847845736668,1.34159451984853,9.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.1,8.0,9.0,0.1,0.0,0.0
Beijing,2009,22.0592,67.3646,186.5691,7219.6125234297115,11.69,86.73,314.0363,12355.01,2.08735,1.4026,24.12742,16.575413708673786,15.39878,67.3856,178.55859709153123,16.172028133287213,76.83003525388627,1.34159451984853,5.8161,5.8161,0.3913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4248,0.3985,5.0263,5.3729999999999976,0.0,0.0,0.0
Tianjin,2009,27.4,38.07,180.96,3613.724308075773,21.01,65.58,328.93,6184.21,3.55,1.48,25.66,8.296702245592478,19.6,68.29,168.9671584959543,22.5678560536749,78.01051895540084,1.34159451984853,33.4044,33.4044,3.9455,2.5388,1.4067,1.0714,1.4691,0.3892,0.0,0.1229,29.4589,0.8749,28.584,24.0578,5.1032,0.1017,0.1962
Hebei,2009,429.1093,1565.0943,1968.04432,30709.080560319046,344.33,2059.08,3332.872648,52552.82,55.26267649,28.01548316,253.5589063,70.50457531458622,353.2119968,451.5,160.49335373043303,13.60582549488121,76.07818632138745,1.34159451984853,100.41,100.41,55.3884,25.3317,30.0567,15.152000000000001,7.2917,28.2873,0.0,4.6574,45.0216,8.7733,36.2483,41.5983,2.6465,0.312,0.4648
Shanxi,2009,90.6,747.7,498.7766,3309.910637088734,34.6,404.4,663.4,5664.29,4.8439999999999985,5.58,50.65577685,7.599180422832831,75.3,72.5,139.99999999999997,13.798219584569733,76.35781858607176,1.34159451984853,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0749,3.0251,3.0781,0.0,0.0,0.0
Neimenggu,2009,663.9007,5197.2,683.69779,5164.867467597209,294.0,5339.2,883.01,8838.7,47.4,88.2,68.6,11.857951482585202,48.87,903.1,161.22448979591834,16.519328738387774,77.68881439621295,1.34159451984853,10.5979,10.5979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5979,2.9586,7.6393,10.3615,0.1397,0.0,0.0967
Liaoning,2009,354.0,717.0,1606.1760000000006,39752.697055832505,270.0,721.0,2597.0,68029.27,40.2,7.84,218.8,91.267695821296,263.097,110.0,148.8888888888889,10.87378640776699,84.25105891413169,1.34159451984853,400.605,375.7667,327.5288,113.212,214.3168,59.4485,21.9836,178.3403,24.8383,29.2373,73.0762,5.6308,67.4454,66.0095,5.8493,0.0995,1.1179
Jilin,2009,474.7,422.9,1007.748,22469.075533399802,283.8,293.8,1374.8158,38451.6,41.82,3.647,113.1661341,51.58645583940773,98.6,44.5,147.35729386892177,12.413206262763785,82.31367002037653,1.34159451984853,16.5184,16.5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5184,1.9186,14.5998,16.4349,0.0653,0.0,0.0
Heilongjiang,2009,533.2,897.7,1356.7,10134.446181455634,237.9,702.4,1512.6,17343.2,36.8,11.58,108.20493559999998,23.267542076637028,101.9,528.7,154.68684321143337,16.48633257403189,71.5357236546344,1.34159451984853,38.07,38.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.07,4.3149,33.7551,37.5354,0.4943,0.0,0.0
Shanghai,2009,6.52,25.1,175.16,2394.4785343968097,0.02,42.79,269.74,4097.7,0.012,0.5563,17.55,5.497451863983321,8.04,21.2473,600.0,13.000701098387475,65.06265292503893,1.34159451984853,30.8986,30.8986,15.6351,15.6351,0.0,1.1547,0.9908,0.0,0.0,0.0,15.2635,0.4768,14.7867,9.1957,5.9414,0.0,0.1054
Jiangsu,2009,33.9,426.5,1760.2,42461.86395812562,17.5,686.9,2748.1,72665.5,3.26,7.5,204.4765348,97.48763658205336,185.2,55.4,186.28571428571428,10.918619886446352,74.40651169899202,1.34159451984853,443.2236,439.8759,130.4969,57.0009,73.49600000000002,39.0483,18.0585,63.5043,3.3477,5.8035,312.7267,32.0732,280.6535,227.4497,71.0954,9.6562,4.5254
Zhejiang,2009,20.37,111.55,1225.75175,15205.61945762712,7.03,102.85,1894.0,26021.56,1.04,1.74,128.17,34.91038229390972,43.28,19.93,147.93741109530583,16.917841516772,67.67159450897572,1.34159451984853,440.3134,436.0965,353.8075,277.351,76.4565,187.62,75.2358,62.4856,4.2169,13.5358,86.5059,9.0343,77.4716,56.4167,12.7782,4.5622,12.7488
Anhui,2009,148.81,584.2,1482.56505,36371.74151545364,120.17,968.52,2680.21,62243.4,17.54482,13.82,229.8,83.50540433673999,118.1919,20.1,146.00000000000003,14.269194234502127,85.73955025912149,1.34159451984853,183.1462,183.1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.1462,30.7285,152.4177,143.9066,27.3716,8.2156,3.6524
Fujian,2009,70.28,103.3921,1315.79,11347.848485543369,21.56,127.55,1922.931792,19419.71,2.165,1.7438,142.9,26.05337651304769,28.75,15.1969,100.41743970315399,13.671501372010976,74.31360831128221,1.34159451984853,567.5206,511.9771,495.8118,202.7864,293.0254,157.1186,36.4668,217.6775,55.5435,12.1448,71.7088,7.8121,63.8967,60.8364,4.2609,4.975,1.6365
Jiangxi,2009,269.325,57.25644000000001,1569.05,21997.490006979064,121.4,73.45,2714.1878,37644.57,10.9137096,1.11,210.78,50.50374881405437,41.3507528,11.2,89.8987611202636,15.112321307011573,77.65859090516877,1.34159451984853,201.0503,201.0503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0503,22.750999999999998,178.2993,176.90400000000002,12.231,7.5903,4.325
Shandong,2009,485.6136825,2096.936176,2753.058883,91663.1124217348,454.34,3057.08,4155.657713000001,156864.19,69.63172341,32.9,341.2655973,210.44813766447857,377.1177089,236.2756127,153.25906459919887,10.76190351577322,82.12071851645301,1.34159451984853,753.5939,702.8448999999998,626.3895,244.9591,381.4304,164.2077,43.6019,322.5134,50.748999999999995,37.4475,127.2044,12.8342,114.3702,118.8717,7.0765,0.8607,0.3955
Henan,2009,1044.694,1997.24,4528.93,47047.234546360916,559.78,2175.6,5143.6219,80512.5,83.97,25.8905,389.5908181,108.01512877930476,382.85,281.891,150.00535924827614,11.900395293252435,75.7425070649147,1.34159451984853,53.765,53.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.765,3.0597,50.7053,51.3242,1.7889,0.1551,0.4968
Hubei,2009,334.01,413.2264,2546.1216,25448.95285144566,118.92,493.98,3735.49,43551.1,17.02566186,7.844473685,279.9,58.427917093375314,128.94,15.5113,143.16903683148337,15.880144307461839,74.92992887144659,1.34159451984853,333.8896,333.8896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.8896,26.2154,307.6742,287.8774,40.0224,3.198,2.7918
Hunan,2009,440.0,521.1,4032.759,21550.715852442674,139.62,680.0,5508.6639,36880.0,15.7356162,11.0,395.409322,49.47800589201378,88.89,7.6726,112.7031671680275,16.176470588235297,71.77953296442719,1.34159451984853,188.06,188.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.06,11.0186,177.0414,179.9364,2.6833,3.0536,2.3867
Guangdong,2009,233.1393,37.1603,2392.279086,66391.99388035892,52.17,48.11,3600.95,113617.42,6.06,0.877,262.0886808,152.42850803132876,33.9,14.03,116.15871190339274,18.229058407815423,72.78320465432735,1.34159451984853,702.5951,695.7189999999999,387.1498,152.5341,234.6157,126.6847,56.2707,173.5228,6.8761,12.8481,315.4453,12.651,302.7943,276.2518,26.3533,6.608,6.2322
Guangxi,2009,448.0,190.0,2332.377,42560.32642073779,143.0,205.0,3119.905,72834.0,13.36,3.156,232.3344016,97.71369525864782,19.338,8.072000000000001,93.42657342657343,15.395121951219512,74.46842182694665,1.34159451984853,262.2793,262.2793,149.0189,66.7684,82.2505,42.5682,28.211,68.8544,0.0,8.9148,113.2604,11.2645,101.9959,109.0241,1.2799,1.6642,1.2922
Hainan,2009,92.65,71.79,411.53,7184.7036360917255,25.34,83.32,482.45,12295.27,2.28,1.11,39.66,16.495266852058034,3.19,0.18,89.9763220205209,13.32213154104657,82.20540988703492,1.34159451984853,145.4899,142.65470000000005,114.2795,96.1122,18.1673,86.7483,14.0064,4.4459,2.8352,6.2437,31.2104,1.9235,29.2869,29.994,0.1933,0.1869,0.0
Chongqing,2009,119.39,142.29,1604.06528,10470.474900299103,46.94,166.55,2003.1,17918.25,5.9295,2.0580000000000003,146.5,24.03902600527592,35.9661,7.9422,126.32083510864933,12.356649654758332,73.1366382107733,1.34159451984853,20.39,20.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.39,0.988,19.402,20.2314,0.0788,0.0,0.0
Sichuan,2009,989.1692492,1723.944596,5122.0,31884.88598105683,251.79,1576.32,6915.494134999999,54564.99,28.91350048,24.3,474.1944827,73.20409155958984,144.1037788,68.17112312,114.8318061876961,15.415651644336178,68.56986260751127,1.34159451984853,100.1317,100.1317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1317,5.7679,94.3638,98.34299999999999,0.6169,0.5046,0.6672
Guizhou,2009,539.1,252.9783192,1617.96,4723.831600199402,92.14,190.1,1596.1,8083.95,11.4,3.23,140.1,10.845383018729525,12.2,4.49,123.7247666594313,16.99105733824303,87.77645510932899,1.34159451984853,8.03,8.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,1.1041,6.9259,7.8428,0.1484,0.0,0.0
Yunnan,2009,742.57,877.59,2736.17,10491.125721834496,252.63,687.12,2824.5,17953.59,27.9878,12.070437599999998,230.8235,24.08643795560737,20.7547,48.3753,110.78573407750466,17.5667097450227,81.72189768100549,1.34159451984853,27.1217,27.1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1217,2.3435,24.7782,26.5661,0.4561,0.0,0.0687
